mmsi,v_name,v_class,v_callsign,v_imo,v_flag,v_system,v_mmsi,v_source
373380000,SURFER 1817,Unspecified,HP7771,,Panama,AIS Marine Traffic,373380000,MarrineTraffic
375259000,ERODOTOS,Unspecified,???????,,St Vincent Grenadines,AIS Marine Traffic,375259000,MarrineTraffic
375582424,WALVIS2,Unspecified,J8RU8,,St Vincent Grenadines,AIS Marine Traffic,375582424,MarrineTraffic
377906047,BARANA,Unspecified,J8PV5,,St Vincent Grenadines,AIS Marine Traffic,377906047,MarrineTraffic
401081889,BIG JOHN II,Unspecified,PS8552,,Afghanistan,AIS Marine Traffic,401081889,MarrineTraffic
403400210,ALYAMAMAH B132,Unspecified,,,Saudi Arabia,AIS Marine Traffic,403400210,MarrineTraffic
410649615,BIG JOHN I,Unspecified,PQ8049,,Bhutan,AIS Marine Traffic,410649615,MarrineTraffic
412200111,LIAO CHANG YU YUN088,Unspecified,,,China,AIS Marine Traffic,412200111,MarrineTraffic
412326889,YONGXING1,Unspecified,BZTV9,,China,AIS Marine Traffic,412326889,MarrineTraffic
412328764,HAI YANG 6,Unspecified,BBEJ6,,China,AIS Marine Traffic,412328764,MarrineTraffic
412328765,HAI YANG 5,Unspecified,BBEJ5,,China,AIS Marine Traffic,412328765,MarrineTraffic
412328766,HAI YANG 2,Unspecified,BBEJ2,,China,AIS Marine Traffic,412328766,MarrineTraffic
412420382,MING XIANG801,Unspecified,,,China,AIS Marine Traffic,412420382,MarrineTraffic
412420383,MING XIANG 802,Unspecified,,,China,AIS Marine Traffic,412420383,MarrineTraffic
412439588,OU YA 9,Unspecified,BZ9VS,,China,AIS Marine Traffic,412439588,MarrineTraffic
412888887,LONG BIAO 2601,Unspecified,,,China,AIS Marine Traffic,412888887,MarrineTraffic
413017020,JIN HANG BO 53,Unspecified,BSTM,,China,AIS Marine Traffic,413017020,MarrineTraffic
416004244,HUA SHENG NO.668,Unspecified,BI2607,,Taiwan,AIS Marine Traffic,416004244,MarrineTraffic
416018500,JIH DA NO.6,Unspecified,BI2499,,Taiwan,AIS Marine Traffic,416018500,MarrineTraffic
416018900,JIH FA NO.3,Unspecified,BI2177,,Taiwan,AIS Marine Traffic,416018900,MarrineTraffic
416019700,FU CHANG FA,Unspecified,BI2066,,Taiwan,AIS Marine Traffic,416019700,MarrineTraffic
416028900,FU CHANG SHENG,Unspecified,BI2056,,Taiwan,AIS Marine Traffic,416028900,MarrineTraffic
416029800,CHINCHUN,Unspecified,BI2165,,Taiwan,AIS Marine Traffic,416029800,MarrineTraffic
416029900,CHENG-FU-N01,Unspecified,BI2257,,Taiwan,AIS Marine Traffic,416029900,MarrineTraffic
416030500,SOLAR 101,Unspecified,BI2171,,Taiwan,AIS Marine Traffic,416030500,MarrineTraffic
416031500,YUAN CHING,Unspecified,BI2048,,Taiwan,AIS Marine Traffic,416031500,MarrineTraffic
416031900,SHIUH DAH MING,Unspecified,BI2207,,Taiwan,AIS Marine Traffic,416031900,MarrineTraffic
416164900,FU KUO NO.1,Unspecified,BI2577,,Taiwan,AIS Marine Traffic,416164900,MarrineTraffic
416229800,PEI SHENG NO.16,Unspecified,BI2599,,Taiwan,AIS Marine Traffic,416229800,MarrineTraffic
416235800,JUN RONG,Unspecified,BI2605,,Taiwan,AIS Marine Traffic,416235800,MarrineTraffic
416236800,HUA SHENG NO.669,Unspecified,BI2609,,Taiwan,AIS Marine Traffic,416236800,MarrineTraffic
416236900,SHUENN MAN 626,Unspecified,,,Taiwan,AIS Marine Traffic,416236900,MarrineTraffic
416237500,NEW FAIR DISCOVERY,Unspecified,BL-2099,,Taiwan,AIS Marine Traffic,416237500,MarrineTraffic
416239500,CHUN I NO.1,Unspecified,BL2110,,Taiwan,AIS Marine Traffic,416239500,MarrineTraffic
416241700,SHIN YANG,Unspecified,BI 2621,,Taiwan,AIS Marine Traffic,416241700,MarrineTraffic
416304000,CHIN CHI HSIANG,Unspecified,BI2307,,Taiwan,AIS Marine Traffic,416304000,MarrineTraffic
416312000,HO HUNG NO.16,Unspecified,BI 2511,,Taiwan,AIS Marine Traffic,416312000,MarrineTraffic
416350000,JIH DA YNG,Unspecified,BI2530,,Taiwan,AIS Marine Traffic,416350000,MarrineTraffic
416505000,HER HUNG NO 12,Unspecified,BI2509,,Taiwan,AIS Marine Traffic,416505000,MarrineTraffic
416566000,SHIHYINGNO1,Unspecified,BI2141,,Taiwan,AIS Marine Traffic,416566000,MarrineTraffic
416580000,I MAN HUNG,Unspecified,BI2246,,Taiwan,AIS Marine Traffic,416580000,MarrineTraffic
416639000,HER YANG NO.1,Unspecified,BI2169,,Taiwan,AIS Marine Traffic,416639000,MarrineTraffic
416738000,YUAN MAO,Unspecified,BI2218,,Taiwan,AIS Marine Traffic,416738000,MarrineTraffic
416758000,MAAN SHIAN NO.12,Unspecified,BI 2143,,Taiwan,AIS Marine Traffic,416758000,MarrineTraffic
416842000,AN SHENG,Unspecified,BI2229,,Taiwan,AIS Marine Traffic,416842000,MarrineTraffic
419090600,ICGS RANI ABBAKKA,Unspecified,AVCE,,India,AIS Marine Traffic,419090600,MarrineTraffic
431999515,YUUGIRI,Unspecified,,,Japan,AIS Marine Traffic,431999515,MarrineTraffic
440025000,81CHUNGYONG,Unspecified,6NLC,,Korea,AIS Marine Traffic,440025000,MarrineTraffic
440345000,11 DAESUNG,Unspecified,6LVK,,Korea,AIS Marine Traffic,440345000,MarrineTraffic
440642000,226.DAE SUNG,Unspecified,OTBS8,,Korea,AIS Marine Traffic,440642000,MarrineTraffic
440656000,305 ORYONG,Unspecified,HLVJ,,Korea,AIS Marine Traffic,440656000,MarrineTraffic
440659000,96 ORYONG,Unspecified,6LVE,,Korea,AIS Marine Traffic,440659000,MarrineTraffic
440787000,AGNES 82,Unspecified,6LWJ,,Korea,AIS Marine Traffic,440787000,MarrineTraffic
440809000,NO.619 DONG WON,Unspecified,6KWT,,Korea,AIS Marine Traffic,440809000,MarrineTraffic
440925000,112.DAE YOUNG,Unspecified,HLWC,,Korea,AIS Marine Traffic,440925000,MarrineTraffic
440929000,307 O YANG,Unspecified,HLBO,,Korea,AIS Marine Traffic,440929000,MarrineTraffic
440936000,722 ORONG,Unspecified,,,Korea,AIS Marine Traffic,440936000,MarrineTraffic
440989000,353ORYONG,Unspecified,DTAN3,,Korea,AIS Marine Traffic,440989000,MarrineTraffic
441057000,216.DAE SUNG,Unspecified,DTAT4,,Korea,AIS Marine Traffic,441057000,MarrineTraffic
441060000,626.DAE SUNG,Unspecified,DTBT5,,Korea,AIS Marine Traffic,441060000,MarrineTraffic
441065000,201.DAEYOUNG,Unspecified,DTBT635,,Korea,AIS Marine Traffic,441065000,MarrineTraffic
441070000,616.DAE SUNG,Unspecified,DTBT7,,Korea,AIS Marine Traffic,441070000,MarrineTraffic
441221000,601.DAE YANG,Unspecified,DTBU2,,Korea,AIS Marine Traffic,441221000,MarrineTraffic
441222000,602.DAE YANG,Unspecified,DTBU3,,Korea,AIS Marine Traffic,441222000,MarrineTraffic
441815000,707EUNSUNG,Unspecified,6KCA8,,Korea,AIS Marine Traffic,441815000,MarrineTraffic
441829000,1010,Unspecified,HLZN,,Korea,AIS Marine Traffic,441829000,MarrineTraffic
444080710,SHILLA HARVESTER,Unspecified,6KCA5,,,AIS Marine Traffic,444080710,MarrineTraffic
444444444,IN WARSHIP A86,Unspecified,GMP9,,,AIS Marine Traffic,444444444,MarrineTraffic
455331000,A A A,Unspecified,?,,Maldives,AIS Marine Traffic,455331000,MarrineTraffic
457900067,BARUNA 58-1,Unspecified,YCXR,,Mongolia,AIS Marine Traffic,457900067,MarrineTraffic
503100000,AUSTRALIAN WARSHIP,Unspecified,-------,,Australia,AIS Marine Traffic,503100000,MarrineTraffic
503338500,PV CUMBINA,Unspecified,0,,Australia,AIS Marine Traffic,503338500,MarrineTraffic
503515400,KARAMA,Unspecified,VJN3530,,Australia,AIS Marine Traffic,503515400,MarrineTraffic
503521000,ANGEL PLATFORM,Unspecified,VMI360,,Australia,AIS Marine Traffic,503521000,MarrineTraffic
503600400,EYE SPY,Unspecified,,,Australia,AIS Marine Traffic,503600400,MarrineTraffic
503615300,BRAHMINY KITE,Unspecified,30875QE,,Australia,AIS Marine Traffic,503615300,MarrineTraffic
503626300,FREEDOM SOVEREIGN,Unspecified,VJN3805,,Australia,AIS Marine Traffic,503626300,MarrineTraffic
503627800,OCEAN SPIRIT,Unspecified,VJN3817,,Australia,AIS Marine Traffic,503627800,MarrineTraffic
512000489,HARBOUR PATROL,Unspecified,ZMT4232,,New Zealand,AIS Marine Traffic,512000489,MarrineTraffic
515133000,JOSEPH,Unspecified,XULW7,,Cambodia,AIS Marine Traffic,515133000,MarrineTraffic
527000001,JAV,Unspecified,CB2121,,,AIS Marine Traffic,527000001,MarrineTraffic
533875000,MUHIBBAH-JB1,Unspecified,9MIC2,,Malaysia,AIS Marine Traffic,533875000,MarrineTraffic
538070444,SASSY,Unspecified,V7NV9,,Marshall Is,AIS Marine Traffic,538070444,MarrineTraffic
540001430,NOUMEA.PILOT.NODDI,Unspecified,FGE5148,,New Caledonia,AIS Marine Traffic,540001430,MarrineTraffic
548055100,JETMARK101,Unspecified,DUSA4,,Philippines,AIS Marine Traffic,548055100,MarrineTraffic
565116000,TOLAK 11,Unspecified,9V2841,,Singapore,AIS Marine Traffic,565116000,MarrineTraffic
576023000,ZAMBEZE TIDE,Unspecified,YJUW3,,Vanuatu,AIS Marine Traffic,576023000,MarrineTraffic
576145000,LANDANA TIDE,Unspecified,YJUT6,,Vanuatu,AIS Marine Traffic,576145000,MarrineTraffic
576214000,POINT     SERVICE,Unspecified,YJZB3,,Vanuatu,AIS Marine Traffic,576214000,MarrineTraffic
576521000,IBINDA TIDE,Unspecified,YJVF5,,Vanuatu,AIS Marine Traffic,576521000,MarrineTraffic
576549000,ZOLA TIDE,Unspecified,YJVF6,,Vanuatu,AIS Marine Traffic,576549000,MarrineTraffic
576895000,LOCOLA TIDE,Unspecified,YJTB8,,Vanuatu,AIS Marine Traffic,576895000,MarrineTraffic
576896000,LUVASSA TIDE,Unspecified,YJUB9,,Vanuatu,AIS Marine Traffic,576896000,MarrineTraffic
590218208,FOLJURA,Unspecified,5NJT,,,AIS Marine Traffic,590218208,MarrineTraffic
590220256,VOLJURA,Unspecified,5NHT,,,AIS Marine Traffic,590220256,MarrineTraffic
591000068,KBS 68,Unspecified,3EKN,7568568,,AIS Marine Traffic,591000068,MarrineTraffic
591000069,69,Unspecified,0,,,AIS Marine Traffic,591000069,MarrineTraffic
601007000,FA PLATFORM,Unspecified,ZSMG,6010007,South Africa,AIS Marine Traffic,601007000,MarrineTraffic
601085000,CRANE,Unspecified,ZR3519,,South Africa,AIS Marine Traffic,601085000,MarrineTraffic
603702400,WON JIN NO1,Unspecified,D3039,,Angola,AIS Marine Traffic,603702400,MarrineTraffic
603703000,BAIA.DOS.TIGRES,Unspecified,D3O42,,Angola,AIS Marine Traffic,603703000,MarrineTraffic
603703300,REI.BULA.MATADI,Unspecified,D3O43,,Angola,AIS Marine Traffic,603703300,MarrineTraffic
603703900,REI.EKUIKUI.II,Unspecified,D3O45,,Angola,AIS Marine Traffic,603703900,MarrineTraffic
603704800,FOZDOZAIRE,Unspecified,D3O48,,Angola,AIS Marine Traffic,603704800,MarrineTraffic
603706300,LUCRECIA.PAIM,Unspecified,D3O53,,Angola,AIS Marine Traffic,603706300,MarrineTraffic
612032600,UD KYLE,Unspecified,YJVE9,,Cen Afr Rep,AIS Marine Traffic,612032600,MarrineTraffic
613111222,CHRISTINA 7,Unspecified,,,Cameroon,AIS Marine Traffic,613111222,MarrineTraffic
625006300,SURFER 1432 (S.5,Unspecified,FGA6219,,Eritrea,AIS Marine Traffic,625006300,MarrineTraffic
627003000,TORMABUM,Unspecified,,,Ghana,AIS Marine Traffic,627003000,MarrineTraffic
627070000,JOJO,Unspecified,,,Ghana,AIS Marine Traffic,627070000,MarrineTraffic
634103000,TANGULIZI II,Unspecified,,,Kenya,AIS Marine Traffic,634103000,MarrineTraffic
635000080,SURFER 1805,Unspecified,FGA8572,,Antarctica,AIS Marine Traffic,635000080,MarrineTraffic
635000180,SURFER 1810,Unspecified,FGD5991,,Antarctica,AIS Marine Traffic,635000180,MarrineTraffic
635000270,SURFER 1817,Unspecified,FGE3756,,Antarctica,AIS Marine Traffic,635000270,MarrineTraffic
635000280,SURFER 1818,Unspecified,,,Antarctica,AIS Marine Traffic,635000280,MarrineTraffic
635000320,SURFER 1821,Unspecified,FGE4804,,Antarctica,AIS Marine Traffic,635000320,MarrineTraffic
635000430,S1858 S14,Unspecified,FGE7013,,Antarctica,AIS Marine Traffic,635000430,MarrineTraffic
635000480,SURFER 2000,Unspecified,FGF2938,,Antarctica,AIS Marine Traffic,635000480,MarrineTraffic
635000490,SURFER-1863,Unspecified,FGF5372,,Antarctica,AIS Marine Traffic,635000490,MarrineTraffic
635000620,SURFER1884 13,Unspecified,FGF6785,,Antarctica,AIS Marine Traffic,635000620,MarrineTraffic
635000720,SURFER 1891,Unspecified,FGG3033,,Antarctica,AIS Marine Traffic,635000720,MarrineTraffic
635000740,SURFER 1893,Unspecified,FGG3036,,Antarctica,AIS Marine Traffic,635000740,MarrineTraffic
635001800,NKAM 4,Unspecified,FOVW,,Antarctica,AIS Marine Traffic,635001800,MarrineTraffic
635002100,SURFER1606,Unspecified,,,Antarctica,AIS Marine Traffic,635002100,MarrineTraffic
635005500,SURFER 1424,Unspecified,FHUL,,Antarctica,AIS Marine Traffic,635005500,MarrineTraffic
635005700,SURFER.1426,Unspecified,FW9570,,Antarctica,AIS Marine Traffic,635005700,MarrineTraffic
635005800,SURFER 1427,Unspecified,FW9572,,Antarctica,AIS Marine Traffic,635005800,MarrineTraffic
635961348,BA FATUNE,Unspecified,CE2,,Antarctica,AIS Marine Traffic,635961348,MarrineTraffic
645143000,SURUBI,Unspecified,3BKC,,Mauritius,AIS Marine Traffic,645143000,MarrineTraffic
645165000,DN56,Unspecified,3BLR,5358,Mauritius,AIS Marine Traffic,645165000,MarrineTraffic
657506000,SIKA 4,Unspecified,5NMG8,,Nigeria,AIS Marine Traffic,657506000,MarrineTraffic
657516000,UTAI3,Unspecified,5NKM5,,Nigeria,AIS Marine Traffic,657516000,MarrineTraffic
657539000,UTAI6,Unspecified,5NSN5,,Nigeria,AIS Marine Traffic,657539000,MarrineTraffic
657600100,PLAYBOUY,Unspecified,RGT,,Nigeria,AIS Marine Traffic,657600100,MarrineTraffic
657605000,UTAI 7,Unspecified,5NTW,,Nigeria,AIS Marine Traffic,657605000,MarrineTraffic
657606000,UTAI 8,Unspecified,5NTW2,,Nigeria,AIS Marine Traffic,657606000,MarrineTraffic
657635000,MV-AUGUSTINA,Unspecified,5NUD...,,Nigeria,AIS Marine Traffic,657635000,MarrineTraffic
657711000,NNS.OBULA,Unspecified,A504,,Nigeria,AIS Marine Traffic,657711000,MarrineTraffic
657712000,NNS ZARIA,Unspecified,5NOQ,,Nigeria,AIS Marine Traffic,657712000,MarrineTraffic
657713000,NNS BURUTU,Unspecified,P174,,Nigeria,AIS Marine Traffic,657713000,MarrineTraffic
657716000,NNS FIAT,Unspecified,P742,,Nigeria,AIS Marine Traffic,657716000,MarrineTraffic
657831000,JULIET,Unspecified,5NTO5,,Nigeria,AIS Marine Traffic,657831000,MarrineTraffic
657841000,MV.SETTER,Unspecified,5NQQ3,,Nigeria,AIS Marine Traffic,657841000,MarrineTraffic
657851000,MS VALERIE,Unspecified,5NVJ,,Nigeria,AIS Marine Traffic,657851000,MarrineTraffic
657856000,MARILYN M,Unspecified,5NVL,,Nigeria,AIS Marine Traffic,657856000,MarrineTraffic
657876000,SURFER 1942,Unspecified,5NUV8,,Nigeria,AIS Marine Traffic,657876000,MarrineTraffic
657885000,SEA CHASER,Unspecified,5NVW,,Nigeria,AIS Marine Traffic,657885000,MarrineTraffic
658243576,GAO UTHIOPE,Unspecified,5NJS,,,AIS Marine Traffic,658243576,MarrineTraffic
666666000,DEFENDER3,Unspecified,5NSY,,Somalia,AIS Marine Traffic,666666000,MarrineTraffic
701000313,ARGENOVA XIV,Unspecified,197,,Argentina,AIS Marine Traffic,701000313,MarrineTraffic
701000545,CHIARPESCA 902,Unspecified,LW 9849,,Argentina,AIS Marine Traffic,701000545,MarrineTraffic
701000873,B/R.VIENTO,Unspecified,LW 2614,,Argentina,AIS Marine Traffic,701000873,MarrineTraffic
701000941,NUEVO ANITA,Unspecified,LW 6138,,Argentina,AIS Marine Traffic,701000941,MarrineTraffic
701000967,ELISABETTA,Unspecified,LW 4298,,Argentina,AIS Marine Traffic,701000967,MarrineTraffic
701006020,DESAFIO,Unspecified,LW9763,,Argentina,AIS Marine Traffic,701006020,MarrineTraffic
701006097,VIRADOR,Unspecified,LW-4749,,Argentina,AIS Marine Traffic,701006097,MarrineTraffic
701006115,GITAN,Unspecified,LW9039,,Argentina,AIS Marine Traffic,701006115,MarrineTraffic
701006138,ESPERANZA 909,Unspecified,LW5909,,Argentina,AIS Marine Traffic,701006138,MarrineTraffic
701006147,DON FRANCISCO I,Unspecified,LW4975,,Argentina,AIS Marine Traffic,701006147,MarrineTraffic
701006169,SANTIAGO,Unspecified,LW3329,,Argentina,AIS Marine Traffic,701006169,MarrineTraffic
701006274,940,Unspecified,LW4828,,Argentina,AIS Marine Traffic,701006274,MarrineTraffic
701006306,ALICIA GUTNISKY,Unspecified,LW6516,,Argentina,AIS Marine Traffic,701006306,MarrineTraffic
701006309,BARRANQUERAS,Unspecified,LW6977,,Argentina,AIS Marine Traffic,701006309,MarrineTraffic
701006312,JUNCAL,Unspecified,LW 3141,,Argentina,AIS Marine Traffic,701006312,MarrineTraffic
701006344,VIRAZON,Unspecified,LW3173,,Argentina,AIS Marine Traffic,701006344,MarrineTraffic
701006400,ACACIA,Unspecified,LW3860,,Argentina,AIS Marine Traffic,701006400,MarrineTraffic
701006452,562 B,Unspecified,LW 4335,,Argentina,AIS Marine Traffic,701006452,MarrineTraffic
701006466,NEPTUNO,Unspecified,LW2731,,Argentina,AIS Marine Traffic,701006466,MarrineTraffic
701006481,DRAGA 258C SANTA FE,Unspecified,LW3774,,Argentina,AIS Marine Traffic,701006481,MarrineTraffic
701020512,ALIFAN,Unspecified,LW 4057,,Argentina,AIS Marine Traffic,701020512,MarrineTraffic
701402415,R/E IGNACIO H,Unspecified,ZPQW,,Argentina,AIS Marine Traffic,701402415,MarrineTraffic
701503000,GC 77 GFO SAN MATIAS,Unspecified,L2AY,,Argentina,AIS Marine Traffic,701503000,MarrineTraffic
701521000,GC 13 DELFIN,Unspecified,L2AF,,Argentina,AIS Marine Traffic,701521000,MarrineTraffic
701537000,GC 26 THOMPSON,Unspecified,L2AC,,Argentina,AIS Marine Traffic,701537000,MarrineTraffic
701920101,CORRENTINO,Unspecified,LW3029,,Argentina,AIS Marine Traffic,701920101,MarrineTraffic
701996524,BARRANQUERAS 1,Unspecified,LW2548,,Argentina,AIS Marine Traffic,701996524,MarrineTraffic
710000242,VICTORIA A,Unspecified,PS8888,,Brazil,AIS Marine Traffic,710000242,MarrineTraffic
710006710,ECO WARRIOR,Unspecified,PS 9389,,Brazil,AIS Marine Traffic,710006710,MarrineTraffic
710007940,PILOT 7,Unspecified,PQ2932,,Brazil,AIS Marine Traffic,710007940,MarrineTraffic
710102047,MARTIM AFONSO,Unspecified,PPR9990,,Brazil,AIS Marine Traffic,710102047,MarrineTraffic
710401000,NPA GUAJARA,Unspecified,PWGC,,Brazil,AIS Marine Traffic,710401000,MarrineTraffic
710412000,NPA GRAJAU,Unspecified,PWGJ,,Brazil,AIS Marine Traffic,710412000,MarrineTraffic
710413000,NPA GUAIBA,Unspecified,PWGI,,Brazil,AIS Marine Traffic,710413000,MarrineTraffic
710437000,NOC ANTARES,Unspecified,PWAN,,Brazil,AIS Marine Traffic,710437000,MarrineTraffic
710455000,F.INDEPENDENCIA,Unspecified,PWIN,,Brazil,AIS Marine Traffic,710455000,MarrineTraffic
710472000,NHO CRUZEIRO DO SUL,Unspecified,PWCS,,Brazil,AIS Marine Traffic,710472000,MarrineTraffic
710666666,TWB-181,Unspecified,,,Brazil,AIS Marine Traffic,710666666,MarrineTraffic
710999997,CD IPANEMA,Unspecified,PS66667,,Brazil,AIS Marine Traffic,710999997,MarrineTraffic
725000015,SARPESCA III,Unspecified,CB 4609,,Chile,AIS Marine Traffic,725000015,MarrineTraffic
725000030,RELAMPAGO,Unspecified,CB3849,,Chile,AIS Marine Traffic,725000030,MarrineTraffic
725000335,RAPANUI,Unspecified,CB5701,,Chile,AIS Marine Traffic,725000335,MarrineTraffic
725001970,BAHIA AZUL,Unspecified,CB 3802,,Chile,AIS Marine Traffic,725001970,MarrineTraffic
725005100,VICHUQUEN II,Unspecified,CBVH,,Chile,AIS Marine Traffic,725005100,MarrineTraffic
730059000,DOMINADOR 1,Unspecified,HKMO,,Colombia,AIS Marine Traffic,730059000,MarrineTraffic
745000060,EUROPEENNE,Unspecified,FQMU,,Guiana,AIS Marine Traffic,745000060,MarrineTraffic
745000130,LA MADRILENE,Unspecified,FGYW,,Guiana,AIS Marine Traffic,745000130,MarrineTraffic
745000400,YANNICK 2,Unspecified,FGQY,,Guiana,AIS Marine Traffic,745000400,MarrineTraffic
745000500,DEBORAH,Unspecified,FGPC,,Guiana,AIS Marine Traffic,745000500,MarrineTraffic
745000600,LA WALLONE,Unspecified,FQMS,,Guiana,AIS Marine Traffic,745000600,MarrineTraffic
745001500,CARAIBEENNE.2,Unspecified,FQEX,,Guiana,AIS Marine Traffic,745001500,MarrineTraffic
745002600,EMMANUELLE 1,Unspecified,FGPB,,Guiana,AIS Marine Traffic,745002600,MarrineTraffic
745004100,MISS SINNAMARY,Unspecified,FGPS,,Guiana,AIS Marine Traffic,745004100,MarrineTraffic
745004500,LA NORMANDE 2,Unspecified,FVDM,,Guiana,AIS Marine Traffic,745004500,MarrineTraffic
755201114,AGUILUCHO,Unspecified,ENTRAMI,,Paraguay,AIS Marine Traffic,755201114,MarrineTraffic
755280387,IB CORUMBA,Unspecified,CPY327,,Paraguay,AIS Marine Traffic,755280387,MarrineTraffic
755904345,CUARAJHY,Unspecified,ZPHL,,Paraguay,AIS Marine Traffic,755904345,MarrineTraffic
755999654,CANAL TAMENGO,Unspecified,ZPRJ,,Paraguay,AIS Marine Traffic,755999654,MarrineTraffic
770000000,SEA PILGRIM,Unspecified,CXSV,,Uruguay,AIS Marine Traffic,770000000,MarrineTraffic
770576057,CARLOS S,Unspecified,CXDA,,Uruguay,AIS Marine Traffic,770576057,MarrineTraffic
770576061,PILOT BOAT BRAVA A,Unspecified,CXDF,,Uruguay,AIS Marine Traffic,770576061,MarrineTraffic
770576101,CACIQUE,Unspecified,CXUO,,Uruguay,AIS Marine Traffic,770576101,MarrineTraffic
770576102,NONI II,Unspecified,CXUB,,Uruguay,AIS Marine Traffic,770576102,MarrineTraffic
770576160,BESUGO 2,Unspecified,CXOO,,Uruguay,AIS Marine Traffic,770576160,MarrineTraffic
770576241,GH1,Unspecified,CXDK,,Uruguay,AIS Marine Traffic,770576241,MarrineTraffic
770576242,GH-3,Unspecified,,,Uruguay,AIS Marine Traffic,770576242,MarrineTraffic
770576250,PILOT BOAT PALOMA A,Unspecified,CXXB,,Uruguay,AIS Marine Traffic,770576250,MarrineTraffic
770576253,QIANLIAN2,Unspecified,CXDG,,Uruguay,AIS Marine Traffic,770576253,MarrineTraffic
770576257,CIMARRON,Unspecified,CXEP,,Uruguay,AIS Marine Traffic,770576257,MarrineTraffic
770576260,TITON,Unspecified,CXCW,,Uruguay,AIS Marine Traffic,770576260,MarrineTraffic
770576267,RAUL S,Unspecified,CXHM,,Uruguay,AIS Marine Traffic,770576267,MarrineTraffic
775000184,BARI,Unspecified,YYV2583,,Venezuela,AIS Marine Traffic,775000184,MarrineTraffic
775000202,CORVINA,Unspecified,YYV3459,,Venezuela,AIS Marine Traffic,775000202,MarrineTraffic
775000215,WESTLING,Unspecified,YYV3726,,Venezuela,AIS Marine Traffic,775000215,MarrineTraffic
775038000,ESPARTANA,Unspecified,YYHN,,Venezuela,AIS Marine Traffic,775038000,MarrineTraffic
775991030,T1 SAN CARLOS,Unspecified,,,Venezuela,AIS Marine Traffic,775991030,MarrineTraffic
775995130,FLOTAMAR 3,Unspecified,ZL16559,,Venezuela,AIS Marine Traffic,775995130,MarrineTraffic
775996018,PUNTA MARIUSA,Unspecified,A-8212,,Venezuela,AIS Marine Traffic,775996018,MarrineTraffic
775996026,MARIALUI,Unspecified,ZL16881,,Venezuela,AIS Marine Traffic,775996026,MarrineTraffic
775996159,GABARRA LIBERTADOR,Unspecified,,,Venezuela,AIS Marine Traffic,775996159,MarrineTraffic
775996204,LA LUZ,Unspecified,ZL30626,,Venezuela,AIS Marine Traffic,775996204,MarrineTraffic
775996380,GABARRA C-7089,Unspecified,,,Venezuela,AIS Marine Traffic,775996380,MarrineTraffic
777777000,SEADART,Unspecified,Y55,,,AIS Marine Traffic,777777000,MarrineTraffic
779956268,ATLAS,Unspecified,,,,AIS Marine Traffic,779956268,MarrineTraffic
779956269,GABARRA G007,Unspecified,,,,AIS Marine Traffic,779956269,MarrineTraffic
210592000,MEIBION ISLAND,Utility vessel,5BRM3,9496991,Cyprus,AIS Marine Traffic,210592000,MarrineTraffic
226275000,ARAMIS,Utility vessel,FMFX,9369277,France,AIS Marine Traffic,226275000,MarrineTraffic
228002700,JIF WORKER,Utility vessel,FFZL,9616565,France,AIS Marine Traffic,228002700,MarrineTraffic
235055168,VOE JARL,Utility vessel,M5BB3,9429974,United Kingdom,AIS Marine Traffic,235055168,MarrineTraffic
235068193,PUFFIN ISLAND,Utility vessel,2BPK6,9266396,United Kingdom,AIS Marine Traffic,235068193,MarrineTraffic
235073785,CYBI ISLAND,Utility vessel,2CLJ9,9556155,United Kingdom,AIS Marine Traffic,235073785,MarrineTraffic
235083529,BARDSEY ISLAND,Utility vessel,2EAR6,9509102,United Kingdom,AIS Marine Traffic,235083529,MarrineTraffic
235088261,IONA M,Utility vessel,2EUM3,9621376,United Kingdom,AIS Marine Traffic,235088261,MarrineTraffic
235091541,MARTINE P,Utility vessel,2FIL4,9640762,United Kingdom,AIS Marine Traffic,235091541,MarrineTraffic
244564000,COASTAL GUARDIAN,Utility vessel,PHKF,9447093,Netherlands,AIS Marine Traffic,244564000,MarrineTraffic
245785000,SUZANNE D,Utility vessel,PFTC,9199763,Netherlands,AIS Marine Traffic,245785000,MarrineTraffic
246365000,OCEANUS,Utility vessel,PCHG,9639969,Netherlands,AIS Marine Traffic,246365000,MarrineTraffic
246780000,ATLAS,Utility vessel,PCJW,9569346,Netherlands,AIS Marine Traffic,246780000,MarrineTraffic
253307000,DN 46,Utility vessel,LXEY,9407110,Luxembourg,AIS Marine Traffic,253307000,MarrineTraffic
253327000,ANNA B,Utility vessel,LXLP,9339002,Luxembourg,AIS Marine Traffic,253327000,MarrineTraffic
334632000,SAJE COMMANDER,Utility vessel,HQWZ9,8424135,Honduras,AIS Marine Traffic,334632000,MarrineTraffic
341886000,MMS KINETIC,Utility vessel,V4QO,9265706,St Kitts Nevis,AIS Marine Traffic,341886000,MarrineTraffic
355009000,CHAUSEY,Utility vessel,HO8564,8743921,Panama,AIS Marine Traffic,355009000,MarrineTraffic
372244000,CAPE LION,Utility vessel,HP3997,8206014,Panama,AIS Marine Traffic,372244000,MarrineTraffic
466048000,KBM NO.3,Utility vessel,A7MT,8111075,Qatar,AIS Marine Traffic,466048000,MarrineTraffic
503486600,WESTSEA ANNEMARIE,Utility vessel,VNW6381,9587520,Australia,AIS Marine Traffic,503486600,MarrineTraffic
