series,mmsi
2138,566039000
2139,566040000
2140,566041000
2141,566042000
2142,566043000
2143,566049000
2144,566050000
2145,566051000
2146,566052000
2147,566053000
2148,566054000
2149,566055000
2150,566056000
2151,566057000
2152,566058000
2153,566059000
2154,566060000
2155,566061000
2156,566063000
2157,566064000
2158,366905750
2159,366906730
2160,366907000
2161,366907180
2162,366908000
2163,366908460
2164,366909240
2165,366909530
2166,366910890
2167,366916010
2168,366916740
2169,366917530
2170,366918910
2171,366919560
2172,366920380
2173,366922000
2174,366924840
2175,366926550
2176,366926730
2177,366927000
2178,366927570
2179,366929710
2180,366929780
2181,366932130
2182,366932970
2183,366932980
2184,366933870
2185,366934290
2186,366934310
2187,366936280
2188,366938510
2189,366939140
2190,366940150
2191,366940160
2192,366940480
2193,366941020
2194,366941780
2195,366942020
2196,366946000
2197,366946880
2198,366947000
2199,366947620
2200,366948190
2201,366949340
2202,366950140
2203,366951180
2204,366951660
2205,366954000
2206,366961020
2207,366962000
2208,366969000
2209,366969620
2210,366971000
2211,366971220
2212,366971260
2213,366971980
2214,366972000
2215,366972620
2216,366972850
2217,366975190
2218,366976860
2219,366978060
2220,366978110
2221,366978630
2222,366978690
2223,366978720
2224,366979040
2225,366979370
2226,366980170
2227,366980180
2228,366980230
2229,366980250
2230,366980490
2231,366981750
2232,366982310
2233,366983840
2234,366986010
2235,366987080
2236,366987660
2237,366987710
2238,366988270
2239,366988820
2240,366989360
2241,366989380
2242,366991520
2243,366993150
2244,366993160
2245,366993790
2246,366993810
2247,366994450
2248,366997520
2249,366998090
2250,366998350
2251,366998410
2252,366998990
2253,366999010
2254,366999649
2255,366999983
2256,367000620
2257,367001230
2258,367001670
2259,367001680
2260,367001790
2261,367001830
2262,367002190
2263,367002210
2264,367002510
2265,367003380
2266,367006620
2267,367006640
2268,367007870
2269,367007880
2270,367007920
2271,367008020
2272,367008090
2273,367008590
2274,367008740
2275,367008760
2276,367008770
2277,367008810
2278,367008820
2279,367011410
2280,367011440
2281,367012110
2282,367014080
2283,367014530
2284,367014560
2285,367015000
2286,367015050
2287,367015060
2288,367016340
2289,367017050
2290,367017460
2291,367018620
2292,367018680
2293,367019310
2294,367019320
2295,367019330
2296,367019820
2297,367020820
2298,367020870
2299,367023460
2300,367023690
2301,367024000
2302,367024080
2303,367026080
2304,367026930
2305,367026970
2306,367027570
2307,367028430
2308,367028490
2309,367028930
2310,367029760
2311,367030120
2312,367030568
2313,367030930
2314,367032060
2315,367033060
2316,367033650
2317,367033950
2318,367034960
2319,367035000
2320,367035230
2321,367035740
2322,367036190
2323,367037240
2324,367037960
2325,367038390
2326,367038430
2327,367038990
2328,367039940
2329,367040000
2330,367040590
2331,367041530
2332,367041640
2333,367044890
2334,367045260
2335,367046940
2336,367047210
2337,367048010
2338,367048070
2339,367048390
2340,367050490
2341,367050870
2342,367050980
2343,367053090
2344,367055260
2345,367055690
2346,367055750
2347,367056000
2348,367056452
2349,367056962
2350,367056982
2351,367058210
2352,367058903
2353,367059880
2354,367060190
2355,367061720
2356,367061930
2357,36706320
2358,367064000
2359,367067110
2360,367067370
2361,367068230
2362,367069240
2363,367070410
2364,367070510
2365,367073370
2366,367073540
2367,367074850
2368,367074890
2369,367075520
2370,367078070
2371,367078130
2372,367079950
2373,367080250
2374,367080670
2375,367081420
2376,367082010
2377,367082710
2378,367083270
2379,367083280
2380,367083560
2381,309918000
2382,309927000
2383,309955000
2384,311067800
2385,311068200
2386,311069200
2387,311070400
2388,311072000
2389,311073200
2390,311073400
2391,311075000
2392,311075300
2393,311075400
2394,311076000
2395,311077000
2396,311079000
2397,311091000
2398,311105000
2399,311118000
2400,311126000
2401,311166000
2402,311184000
2403,311208000
2404,311213000
2405,311223000
2406,311249000
2407,311255000
2408,311259000
2409,311265000
2410,311289000
2411,311293000
2412,311294000
2413,311301000
2414,311302000
2415,311317000
2416,311321000
2417,311349000
2418,311351000
2419,311353000
2420,311363000
2421,311367000
2422,311375000
2423,311376000
2424,311379000
2425,311386000
2426,311387000
2427,311389000
2428,311407000
2429,311418000
2430,311426000
2431,311433000
2432,311435000
2433,311447000
2434,311453000
2435,311461000
2436,311471000
2437,311475000
2438,311491000
2439,311513000
2440,311516000
2441,311562000
2442,311579000
2443,311584000
2444,311585000
2445,311588000
2446,311594000
2447,311595000
2448,311603000
2449,311606000
2450,311622000
2451,311643000
2452,311652000
2453,311664000
2454,311665000
2455,311667000
2456,311681000
2457,311682000
2458,311698000
2459,311704000
2460,311707000
2461,311732000
2462,311749000
2463,311754000
2464,311757000
2465,311772000
2466,311773000
2467,311778000
2468,311779000
2469,311783000
2470,311784000
2471,311786000
2472,311805000
2473,311811000
2474,311817000
2475,311824000
2476,311827000
2477,311829000
2478,311831000
2479,311856000
2480,311864000
2481,311865000
2482,311883000
2483,311885000
2484,311886000
2485,311887000
2486,311888000
2487,311896000
2488,311899000
2489,311901000
2490,311911000
2491,311918000
2492,311919000
2493,311921000
2494,311922000
2495,311923000
2496,311928000
2497,311929000
2498,311931000
2499,311947000
2500,311969000
2501,311971000
2502,311981000
2503,312021000
2504,312027000
2505,312036000
2506,312060000
2507,312061000
2508,312066000
2509,312090000
2510,312097000
2511,312145000
2512,312174000
2513,312189000
2514,312191000
2515,312199000
2516,312206000
2517,312216000
2518,312233000
2519,312255000
2520,312261000
2521,312271000
2522,312280000
2523,312281000
2524,312284000
2525,312295000
2526,312341000
2527,312376000
2528,312379000
2529,312391000
2530,312405000
2531,312433000
2532,312448000
2533,312451000
2534,312454000
2535,312459000
2536,312470000
2537,312477000
2538,312488000
2539,312505000
2540,312506000
2541,312530000
2542,312541000
2543,312566000
2544,312613000
2545,312622000
2546,312626000
2547,312641000
2548,312649000
2549,312661000
2550,312694000
2551,312699000
2552,312712000
2553,312754000
2554,312864000
2555,312878000
2556,312887000
2557,312891000
2558,312894000
2559,312895000
2560,312900000
2561,312912000
2562,312940000
2563,312944000
2564,312952000
2565,312979000
2566,312981000
2567,312982000
2568,312986000
2569,312987000
2570,313332288
2571,314063000
2572,314081000
2573,314084000
2574,314159000
2575,314183000
2576,314190000
2577,314199000
2578,314238000
2579,314258000
2580,314260000
2581,314263000
2582,314293000
2583,314307000
2584,314312000
2585,314315000
2586,314317000
2587,314318000
2588,314336000
2589,314350000
2590,314353000
2591,314394000
2592,315315315
2593,316001016
2594,316001017
2595,316001023
2596,316001025
2597,316001043
2598,316001069
2599,316001090
2600,316001093
2601,316001096
2602,316001097
2603,316001100
2604,316001125
2605,316001221
2606,316001222
2607,316001223
2608,316001238
2609,316001248
2610,316001249
2611,316001251
2612,316001252
2613,316001255
2614,316001267
2615,316001269
2616,316001272
2617,316001327
2618,316001349
2619,316001358
2620,316001364
2621,316001380
2622,316001401
2623,316001413
2624,316001449
2625,316001451
2626,316001481
2627,316001538
2628,316001556
2629,316001604
2630,316001633
2631,316001635
2632,316001637
2633,316001640
2634,316001649
2635,316001696
2636,316001697
2637,316001705
2638,316001712
2639,316001731
2640,316001749
2641,316001759
2642,316001796
2643,316001799
2644,316001801
2645,316001802
2646,316001803
2647,316001821
2648,316001828
2649,316001834
2650,316001838
2651,316001839
2652,316001844
2653,316001870
2654,316001952
2655,316001956
2656,316002059
2657,316002104
2658,316002110
2659,316002140
2660,316002160
2661,316002180
2662,316002340
2663,316002500
2664,316002752
2665,316002764
2666,316002916
2667,316002917
2668,316002919
2669,316002956
2670,316002974
2671,316003000
2672,316003008
2673,316003040
2674,316003050
2675,316003110
2676,316003137
2677,316003140
2678,316003239
2679,316003289
2680,316003349
2681,316003365
2682,316003370
2683,316003447
2684,316003448
2685,316003449
2686,316003453
2687,316003459
2688,316003483
2689,316003515
2690,316003523
2691,316003543
2692,316003544
2693,316003545
2694,316003587
2695,316003600
2696,316003612
2697,316003655
2698,316003656
2699,316003659
2700,316003661
2701,356704000
2702,356706000
2703,356712000
2704,356714000
2705,356721000
2706,356723000
2707,356727000
2708,356744000
2709,356747000
2710,356748000
2711,356756000
2712,356758000
2713,356760000
2714,356761000
2715,356763000
2716,356768000
2717,356770000
2718,356771000
2719,356773000
2720,356775000
2721,356777000
2722,356779000
2723,356781000
2724,356785000
2725,356786000
2726,356788000
2727,356790000
2728,356792000
2729,356793000
2730,356796000
2731,356805000
2732,356812000
2733,356813000
2734,356816000
2735,356817000
2736,356819000
2737,356820000
2738,356822000
2739,356828000
2740,356832000
2741,356836000
2742,356843000
2743,356845000
2744,356846000
2745,356847000
2746,356849000
2747,356852000
2748,356856000
2749,356874000
2750,356878000
2751,356881000
2752,356882000
2753,356883000
2754,356885000
2755,356890000
2756,356910000
2757,356911000
2758,356914000
2759,356917000
2760,356928000
2761,356930000
2762,356931000
2763,356934000
2764,356939000
2765,356947000
2766,356952000
2767,356958000
2768,356961000
2769,356966000
2770,356969000
2771,356972000
2772,356977000
2773,356990000
2774,356991000
2775,356999000
2776,357008000
2777,357013000
2778,357020000
2779,357030000
2780,357039000
2781,357041000
2782,357052000
2783,357054000
2784,357055000
2785,357067000
2786,357069000
2787,357070000
2788,357075000
2789,357078000
2790,357083000
2791,357084000
2792,357087000
2793,357091000
2794,357094000
2795,357098000
2796,357103000
2797,357117000
2798,357122000
2799,357130000
2800,357140000
2801,357142000
2802,357143000
2803,357146000
2804,357147000
2805,357149000
2806,357151000
2807,357158000
2808,357168000
2809,357169000
2810,357170000
2811,357172000
2812,357185000
2813,357186000
2814,357189000
2815,357201000
2816,357207000
2817,357211000
2818,357212000
2819,357222000
2820,357229000
2821,357231000
2822,357234000
2823,357236000
2824,357260000
2825,357264000
2826,357268000
2827,357269000
2828,357285000
2829,357289000
2830,357291000
2831,357292000
2832,357295000
2833,357297000
2834,357299000
2835,357310000
2836,357314000
2837,357328000
2838,357330000
2839,357332000
2840,357341000
2841,357343000
2842,357349000
2843,357351000
2844,357373000
2845,357376000
2846,357377000
2847,357380000
2848,357381000
2849,357383000
2850,357387000
2851,357388000
2852,357389000
2853,357393000
2854,357401000
2855,357405000
2856,357412000
2857,357417000
2858,357427000
2859,357431000
2860,357435000
2861,357437000
2862,357446000
2863,357447000
2864,357452000
2865,357455000
2866,357456000
2867,357457000
2868,357467000
2869,357475000
2870,357478000
2871,357481000
2872,357488000
2873,357492000
2874,357493000
2875,357494000
2876,357496000
2877,357501000
2878,357504000
2879,357507000
2880,357512000
2881,357521000
2882,357524000
2883,357526000
2884,357536000
2885,357542000
2886,357544000
2887,357545000
2888,357550000
2889,357556000
2890,357557000
2891,357558000
2892,357573000
2893,357576000
2894,357582000
2895,357586000
2896,357588000
2897,357592000
2898,357600000
2899,357601000
2900,357605000
2901,357607000
2902,357616000
2903,357627000
2904,357629000
2905,357641000
2906,357642000
2907,357643000
2908,357649000
2909,357654000
2910,357656000
2911,357658000
2912,357668000
2913,357669000
2914,357670000
2915,357673000
2916,357676000
2917,357684000
2918,357687000
2919,357688000
2920,357689000
2921,357705000
2922,357707000
2923,357710000
2924,357711000
2925,357712000
2926,357713000
2927,357715000
2928,357721000
2929,357737000
2930,357741000
2931,357747000
2932,357751000
2933,357760000
2934,357769000
2935,357770000
2936,357778000
2937,357779000
2938,357795000
2939,357798000
2940,357802000
2941,357805000
2942,357809000
2943,357813000
2944,357827000
2945,357834000
2946,357841000
2947,357842000
2948,357845000
2949,357846000
2950,357867000
2951,357873000
2952,357880000
2953,357886000
2954,357887000
2955,357898000
2956,357899000
2957,357900000
2958,357901000
2959,357917000
2960,357919000
2961,357920000
2962,357927000
2963,357932000
2964,357939000
2965,357942000
2966,357943000
2967,357948000
2968,357949000
2969,357952000
2970,357955000
2971,357960000
2972,357982000
2973,357984000
2974,367083630
2975,367084450
2976,367084590
2977,367084860
2978,367085290
2979,367085340
2980,367085680
2981,367086760
2982,367087330
2983,367088480
2984,367088940
2985,367089110
2986,367089620
2987,367090860
2988,367092390
2989,367092610
2990,367093360
2991,367094220
2992,367094420
2993,367097820
2994,367097840
2995,367098030
2996,367098050
2997,367098380
2998,367098550
2999,367100960
3000,367101660
3001,367103740
3002,367103880
3003,367104040
3004,367104050
3005,367104060
3006,367105510
3007,367107030
3008,367108540
3009,367108560
3010,367108570
3011,367108640
3012,367109120
3013,367109860
3014,367109910
3015,367112000
3016,367112310
3017,367114120
3018,367114980
3019,367115480
3020,367116310
3021,367116830
3022,367117390
3023,367118540
3024,367119160
3025,367119980
3026,367122850
3027,367122990
3028,367123350
3029,367124050
3030,367124070
3031,367124090
3032,367124290
3033,367125320
3034,367125630
3035,367127080
3036,367127440
3037,367127980
3038,367128660
3039,367128880
3040,367130000
3041,367130910
3042,367131260
3043,367131980
3044,367132160
3045,367133090
3046,367133160
3047,367133450
3048,367134000
3049,367134750
3050,367137170
3051,367137180
3052,367138530
3053,367139360
3054,367139820
3055,367141000
3056,367141390
3057,367142080
3058,367142490
3059,367143000
3060,367143770
3061,367144000
3062,367145330
3063,367145680
3064,367146360
3065,367147230
3066,367147860
3067,367148320
3068,367148580
3069,367148660
3070,367149760
3071,367151000
3072,367151060
3073,367151210
3074,367151240
3075,367151310
